Time(s),HeartRate(1/min),OxygenSaturation,MeanArterialPressure(mmHg),CardiacOutput(mL/min)
158.92,90.277234,0.942613,38.616920,3285.326978
158.94,90.277234,0.942613,38.616920,3285.326978
158.96,90.277234,0.942613,38.616920,3285.326978
158.98,90.277234,0.942613,38.616920,3285.326978
159.00,90.277234,0.942613,38.616920,3285.326978
159.02,90.277234,0.942613,38.616920,3285.326978
159.04,90.277234,0.942613,38.616920,3285.326978
159.06,90.277234,0.942613,38.616920,3285.326978
159.08,90.277234,0.942613,38.616920,3285.326978
159.10,90.277234,0.942613,38.616920,3285.326978
159.12,90.277234,0.942613,38.616920,3285.326978
159.14,90.277234,0.942613,38.616920,3285.326978
159.16,90.277234,0.942613,38.616920,3285.326978
159.18,90.277234,0.942613,38.616920,3285.326978
159.20,90.277234,0.942613,38.616920,3285.326978
159.22,90.578343,0.942613,38.441185,3270.782406
159.24,90.578343,0.942613,38.441185,3270.782406
159.26,90.578343,0.942613,38.441185,3270.782406
159.28,90.578343,0.942613,38.441185,3270.782406
159.30,90.578343,0.942588,38.441185,3270.782406
159.32,90.578343,0.942538,38.441185,3270.782406
159.34,90.578343,0.942479,38.441185,3270.782406
159.36,90.578343,0.942418,38.441185,3270.782406
159.38,90.578343,0.942362,38.441185,3270.782406
159.40,90.578343,0.942312,38.441185,3270.782406
159.42,90.578343,0.942270,38.441185,3270.782406
159.44,90.578343,0.942234,38.441185,3270.782406
159.46,90.578343,0.942205,38.441185,3270.782406
159.48,90.578343,0.942180,38.441185,3270.782406
159.50,90.578343,0.942160,38.441185,3270.782406
159.52,90.578343,0.942144,38.441185,3270.782406
159.54,90.578343,0.942135,38.441185,3270.782406
159.56,90.578343,0.942135,38.441185,3270.782406
159.58,90.578343,0.942135,38.441185,3270.782406
159.60,90.578343,0.942135,38.441185,3270.782406
159.62,90.578343,0.942135,38.441185,3270.782406
159.64,90.578343,0.942135,38.441185,3270.782406
159.66,90.578343,0.942135,38.441185,3270.782406
159.68,90.578343,0.942135,38.441185,3270.782406
159.70,90.578343,0.942135,38.441185,3270.782406
159.72,90.578343,0.942135,38.441185,3270.782406
159.74,90.578343,0.942135,38.441185,3270.782406
159.76,90.578343,0.942135,38.441185,3270.782406
159.78,90.578343,0.942135,38.441185,3270.782406
159.80,90.578343,0.942135,38.441185,3270.782406
159.82,90.578343,0.942135,38.441185,3270.782406
159.84,90.578343,0.942135,38.441185,3270.782406
159.86,90.578343,0.942135,38.441185,3270.782406
159.88,90.887431,0.942135,38.232360,3261.711363
159.90,90.887431,0.942135,38.232360,3261.711363
159.92,90.887431,0.942135,38.232360,3261.711363
159.94,90.887431,0.942135,38.232360,3261.711363
159.96,90.887431,0.942104,38.232360,3261.711363
159.98,90.887431,0.942044,38.232360,3261.711363
160.00,90.887431,0.941972,38.232360,3261.711363
160.02,90.887431,0.941898,38.232360,3261.711363
160.04,90.887431,0.941829,38.232360,3261.711363
160.06,90.887431,0.941769,38.232360,3261.711363
160.08,90.887431,0.941718,38.232360,3261.711363
160.10,90.887431,0.941675,38.232360,3261.711363
160.12,90.887431,0.941639,38.232360,3261.711363
160.14,90.887431,0.941609,38.232360,3261.711363
160.16,90.887431,0.941584,38.232360,3261.711363
160.18,90.887431,0.941565,38.232360,3261.711363
160.20,90.887431,0.941554,38.232360,3261.711363
160.22,90.887431,0.941554,38.232360,3261.711363
160.24,90.887431,0.941554,38.232360,3261.711363
160.26,90.887431,0.941553,38.232360,3261.711363
160.28,90.887431,0.941553,38.232360,3261.711363
160.30,90.887431,0.941553,38.232360,3261.711363
160.32,90.887431,0.941553,38.232360,3261.711363
160.34,90.887431,0.941553,38.232360,3261.711363
160.36,90.887431,0.941553,38.232360,3261.711363
160.38,90.887431,0.941553,38.232360,3261.711363
160.40,90.887431,0.941553,38.232360,3261.711363
160.42,90.887431,0.941553,38.232360,3261.711363
160.44,90.887431,0.941553,38.232360,3261.711363
160.46,90.887431,0.941553,38.232360,3261.711363
160.48,90.887431,0.941553,38.232360,3261.711363
160.50,90.887431,0.941553,38.232360,3261.711363
160.52,90.887431,0.941553,38.232360,3261.711363
160.54,91.205973,0.941553,38.019374,3253.919817
160.56,91.205973,0.941553,38.019374,3253.919817
160.58,91.205973,0.941553,38.019374,3253.919817
160.60,91.205973,0.941553,38.019374,3253.919817
160.62,91.205973,0.941524,38.019374,3253.919817
160.64,91.205973,0.941468,38.019374,3253.919817
160.66,91.205973,0.941400,38.019374,3253.919817
160.68,91.205973,0.941330,38.019374,3253.919817
160.70,91.205973,0.941266,38.019374,3253.919817
160.72,91.205973,0.941209,38.019374,3253.919817
160.74,91.205973,0.941160,38.019374,3253.919817
160.76,91.205973,0.941119,38.019374,3253.919817
160.78,91.205973,0.941086,38.019374,3253.919817
160.80,91.205973,0.941057,38.019374,3253.919817
160.82,91.205973,0.941034,38.019374,3253.919817
160.84,91.205973,0.941015,38.019374,3253.919817
160.86,91.205973,0.941005,38.019374,3253.919817
160.88,91.205973,0.941005,38.019374,3253.919817
160.90,91.205973,0.941005,38.019374,3253.919817
160.92,91.205973,0.941005,38.019374,3253.919817
160.94,91.205973,0.941005,38.019374,3253.919817
160.96,91.205973,0.941005,38.019374,3253.919817
160.98,91.205973,0.941005,38.019374,3253.919817
161.00,91.205973,0.941005,38.019374,3253.919817
161.02,91.205973,0.941005,38.019374,3253.919817
161.04,91.205973,0.941005,38.019374,3253.919817
161.06,91.205973,0.941005,38.019374,3253.919817
161.08,91.205973,0.941005,38.019374,3253.919817
161.10,91.205973,0.941005,38.019374,3253.919817
161.12,91.205973,0.941005,38.019374,3253.919817
161.14,91.205973,0.941005,38.019374,3253.919817
161.16,91.205973,0.941005,38.019374,3253.919817
161.18,91.205973,0.941005,38.019374,3253.919817
161.20,91.533926,0.941005,37.807752,3246.861318
161.22,91.533926,0.941005,37.807752,3246.861318
161.24,91.533926,0.941005,37.807752,3246.861318
161.26,91.533926,0.941005,37.807752,3246.861318
161.28,91.533926,0.940983,37.807752,3246.861318
161.30,91.533926,0.940940,37.807752,3246.861318
161.32,91.533926,0.940888,37.807752,3246.861318
161.34,91.533926,0.940835,37.807752,3246.861318
161.36,91.533926,0.940786,37.807752,3246.861318
161.38,91.533926,0.940743,37.807752,3246.861318
161.40,91.533926,0.940706,37.807752,3246.861318
161.42,91.533926,0.940675,37.807752,3246.861318
161.44,91.533926,0.940649,37.807752,3246.861318
161.46,91.533926,0.940628,37.807752,3246.861318
161.48,91.533926,0.940610,37.807752,3246.861318
161.50,91.533926,0.940596,37.807752,3246.861318
161.52,91.533926,0.940588,37.807752,3246.861318
161.54,91.533926,0.940588,37.807752,3246.861318
161.56,91.533926,0.940588,37.807752,3246.861318
161.58,91.533926,0.940588,37.807752,3246.861318
161.60,91.533926,0.940588,37.807752,3246.861318
161.62,91.533926,0.940588,37.807752,3246.861318
161.64,91.533926,0.940588,37.807752,3246.861318
161.66,91.533926,0.940588,37.807752,3246.861318
161.68,91.533926,0.940588,37.807752,3246.861318
161.70,91.533926,0.940588,37.807752,3246.861318
161.72,91.533926,0.940588,37.807752,3246.861318
161.74,91.533926,0.940588,37.807752,3246.861318
161.76,91.533926,0.940588,37.807752,3246.861318
161.78,91.533926,0.940588,37.807752,3246.861318
161.80,91.533926,0.940588,37.807752,3246.861318
161.82,91.533926,0.940588,37.807752,3246.861318
161.84,91.533926,0.940588,37.807752,3246.861318
161.86,91.870194,0.940588,37.598297,3240.301066
161.88,91.870194,0.940588,37.598297,3240.301066
161.90,91.870194,0.940588,37.598297,3240.301066
161.92,91.870194,0.940588,37.598297,3240.301066
161.94,91.870194,0.940571,37.598297,3240.301066
161.96,91.870194,0.940538,37.598297,3240.301066
161.98,91.870194,0.940498,37.598297,3240.301066
162.00,91.870194,0.940458,37.598297,3240.301066
162.02,91.870194,0.940420,37.598297,3240.301066
162.04,91.870194,0.940387,37.598297,3240.301066
162.06,91.870194,0.940359,37.598297,3240.301066
162.08,91.870194,0.940335,37.598297,3240.301066
162.10,91.870194,0.940315,37.598297,3240.301066
162.12,91.870194,0.940299,37.598297,3240.301066
162.14,91.870194,0.940285,37.598297,3240.301066
162.16,91.870194,0.940274,37.598297,3240.301066
162.18,91.870194,0.940268,37.598297,3240.301066
162.20,91.870194,0.940268,37.598297,3240.301066
162.22,91.870194,0.940268,37.598297,3240.301066
162.24,91.870194,0.940268,37.598297,3240.301066
162.26,91.870194,0.940268,37.598297,3240.301066
162.28,91.870194,0.940268,37.598297,3240.301066
162.30,91.870194,0.940268,37.598297,3240.301066
162.32,91.870194,0.940268,37.598297,3240.301066
162.34,91.870194,0.940268,37.598297,3240.301066
162.36,91.870194,0.940268,37.598297,3240.301066
162.38,91.870194,0.940268,37.598297,3240.301066
162.40,91.870194,0.940268,37.598297,3240.301066
162.42,91.870194,0.940268,37.598297,3240.301066
162.44,91.870194,0.940268,37.598297,3240.301066
162.46,91.870194,0.940268,37.598297,3240.301066
162.48,91.870194,0.940268,37.598297,3240.301066
162.50,91.870194,0.940268,37.598297,3240.301066
162.52,92.213801,0.940268,37.390956,3234.149327
162.54,92.213801,0.940268,37.390956,3234.149327
162.56,92.213801,0.940268,37.390956,3234.149327
162.58,92.213801,0.940268,37.390956,3234.149327
162.60,92.213801,0.940253,37.390956,3234.149327
162.62,92.213801,0.940223,37.390956,3234.149327
162.64,92.213801,0.940186,37.390956,3234.149327
162.66,92.213801,0.940149,37.390956,3234.149327
162.68,92.213801,0.940115,37.390956,3234.149327
162.70,92.213801,0.940084,37.390956,3234.149327
162.72,92.213801,0.940058,37.390956,3234.149327
162.74,92.213801,0.940036,37.390956,3234.149327
162.76,92.213801,0.940018,37.390956,3234.149327
162.78,92.213801,0.940003,37.390956,3234.149327
162.80,92.213801,0.939990,37.390956,3234.149327
162.82,92.213801,0.939980,37.390956,3234.149327
162.84,92.213801,0.939975,37.390956,3234.149327
162.86,92.213801,0.939975,37.390956,3234.149327
162.88,92.213801,0.939975,37.390956,3234.149327
162.90,92.213801,0.939975,37.390956,3234.149327
162.92,92.213801,0.939975,37.390956,3234.149327
162.94,92.213801,0.939975,37.390956,3234.149327
162.96,92.213801,0.939975,37.390956,3234.149327
162.98,92.213801,0.939975,37.390956,3234.149327
163.00,92.213801,0.939975,37.390956,3234.149327
163.02,92.213801,0.939975,37.390956,3234.149327
163.04,92.213801,0.939975,37.390956,3234.149327
163.06,92.213801,0.939975,37.390956,3234.149327
163.08,92.213801,0.939975,37.390956,3234.149327
163.10,92.213801,0.939975,37.390956,3234.149327
163.12,92.213801,0.939975,37.390956,3234.149327
163.14,92.213801,0.939975,37.390956,3234.149327
163.16,92.213801,0.939975,37.390956,3234.149327
163.18,92.564342,0.939975,37.182444,3227.716322
163.20,92.564342,0.939975,37.182444,3227.716322
163.22,92.564342,0.939975,37.182444,3227.716322
163.24,92.564342,0.939975,37.182444,3227.716322
163.26,92.564342,0.939955,37.182444,3227.716322
163.28,92.564342,0.939919,37.182444,3227.716322
163.30,92.564342,0.939877,37.182444,3227.716322
163.32,92.564342,0.939834,37.182444,3227.716322
163.34,92.564342,0.939794,37.182444,3227.716322
163.36,92.564342,0.939760,37.182444,3227.716322
163.38,92.564342,0.939731,37.182444,3227.716322
163.40,92.564342,0.939706,37.182444,3227.716322
163.42,92.564342,0.939686,37.182444,3227.716322
163.44,92.564342,0.939669,37.182444,3227.716322
163.46,92.564342,0.939655,37.182444,3227.716322
163.48,92.564342,0.939645,37.182444,3227.716322
163.50,92.564342,0.939642,37.182444,3227.716322
163.52,92.564342,0.939642,37.182444,3227.716322
163.54,92.564342,0.939642,37.182444,3227.716322
163.56,92.564342,0.939642,37.182444,3227.716322
163.58,92.564342,0.939642,37.182444,3227.716322
163.60,92.564342,0.939642,37.182444,3227.716322
163.62,92.564342,0.939642,37.182444,3227.716322
163.64,92.564342,0.939642,37.182444,3227.716322
163.66,92.564342,0.939642,37.182444,3227.716322
163.68,92.564342,0.939642,37.182444,3227.716322
163.70,92.564342,0.939642,37.182444,3227.716322
163.72,92.564342,0.939642,37.182444,3227.716322
163.74,92.564342,0.939642,37.182444,3227.716322
163.76,92.564342,0.939642,37.182444,3227.716322
163.78,92.564342,0.939642,37.182444,3227.716322
163.80,92.564342,0.939642,37.182444,3227.716322
163.82,92.921975,0.939642,37.189310,3202.007465
163.84,92.921975,0.939642,37.189310,3202.007465
163.86,92.921975,0.939642,37.189310,3202.007465
163.88,92.921975,0.939642,37.189310,3202.007465
163.90,92.921975,0.939619,37.189310,3202.007465
163.92,92.921975,0.939575,37.189310,3202.007465
163.94,92.921975,0.939523,37.189310,3202.007465
163.96,92.921975,0.939469,37.189310,3202.007465
163.98,92.921975,0.939420,37.189310,3202.007465
164.00,92.921975,0.939377,37.189310,3202.007465
164.02,92.921975,0.939340,37.189310,3202.007465
164.04,92.921975,0.939309,37.189310,3202.007465
164.06,92.921975,0.939284,37.189310,3202.007465
164.08,92.921975,0.939263,37.189310,3202.007465
164.10,92.921975,0.939245,37.189310,3202.007465
164.12,92.921975,0.939232,37.189310,3202.007465
164.14,92.921975,0.939229,37.189310,3202.007465
164.16,92.921975,0.939229,37.189310,3202.007465
164.18,92.921975,0.939229,37.189310,3202.007465
164.20,92.921975,0.939229,37.189310,3202.007465
164.22,92.921975,0.939229,37.189310,3202.007465
164.24,92.921975,0.939229,37.189310,3202.007465
164.26,92.921975,0.939229,37.189310,3202.007465
164.28,92.921975,0.939229,37.189310,3202.007465
164.30,92.921975,0.939229,37.189310,3202.007465
164.32,92.921975,0.939229,37.189310,3202.007465
164.34,92.921975,0.939229,37.189310,3202.007465
164.36,92.921975,0.939229,37.189310,3202.007465
164.38,92.921975,0.939229,37.189310,3202.007465
164.40,92.921975,0.939229,37.189310,3202.007465
164.42,92.921975,0.939229,37.189310,3202.007465
164.44,92.921975,0.939229,37.189310,3202.007465
164.46,93.287428,0.939229,37.173011,3174.183797
164.48,93.287428,0.939229,37.173011,3174.183797
164.50,93.287428,0.939229,37.173011,3174.183797
164.52,93.287428,0.939229,37.173011,3174.183797
164.54,93.287428,0.939200,37.173011,3174.183797
164.56,93.287428,0.939145,37.173011,3174.183797
164.58,93.287428,0.939078,37.173011,3174.183797
164.60,93.287428,0.939011,37.173011,3174.183797
164.62,93.287428,0.938948,37.173011,3174.183797
164.64,93.287428,0.938894,37.173011,3174.183797
164.66,93.287428,0.938847,37.173011,3174.183797
164.68,93.287428,0.938808,37.173011,3174.183797
164.70,93.287428,0.938775,37.173011,3174.183797
164.72,93.287428,0.938748,37.173011,3174.183797
164.74,93.287428,0.938726,37.173011,3174.183797
164.76,93.287428,0.938710,37.173011,3174.183797
164.78,93.287428,0.938706,37.173011,3174.183797
164.80,93.287428,0.938706,37.173011,3174.183797
164.82,93.287428,0.938706,37.173011,3174.183797
164.84,93.287428,0.938706,37.173011,3174.183797
164.86,93.287428,0.938706,37.173011,3174.183797
164.88,93.287428,0.938706,37.173011,3174.183797
164.90,93.287428,0.938706,37.173011,3174.183797
164.92,93.287428,0.938706,37.173011,3174.183797
164.94,93.287428,0.938706,37.173011,3174.183797
164.96,93.287428,0.938706,37.173011,3174.183797
164.98,93.287428,0.938706,37.173011,3174.183797
165.00,93.287428,0.938706,37.173011,3174.183797
165.02,93.287428,0.938706,37.173011,3174.183797
165.04,93.287428,0.938706,37.173011,3174.183797
165.06,93.287428,0.938706,37.173011,3174.183797
165.08,93.287428,0.938706,37.173011,3174.183797
165.10,93.662080,0.938706,36.994394,3162.126707
165.12,93.662080,0.938706,36.994394,3162.126707
165.14,93.662080,0.938706,36.994394,3162.126707
165.16,93.662080,0.938706,36.994394,3162.126707
165.18,93.662080,0.938674,36.994394,3162.126707
165.20,93.662080,0.938613,36.994394,3162.126707
165.22,93.662080,0.938540,36.994394,3162.126707
165.24,93.662080,0.938466,36.994394,3162.126707
165.26,93.662080,0.938397,36.994394,3162.126707
165.28,93.662080,0.938336,36.994394,3162.126707
165.30,93.662080,0.938285,36.994394,3162.126707
165.32,93.662080,0.938242,36.994394,3162.126707
165.34,93.662080,0.938206,36.994394,3162.126707
165.36,93.662080,0.938176,36.994394,3162.126707
165.38,93.662080,0.938151,36.994394,3162.126707
165.40,93.662080,0.938133,36.994394,3162.126707
165.42,93.662080,0.938129,36.994394,3162.126707
165.44,93.662080,0.938129,36.994394,3162.126707
165.46,93.662080,0.938129,36.994394,3162.126707
165.48,93.662080,0.938129,36.994394,3162.126707
165.50,93.662080,0.938129,36.994394,3162.126707
165.52,93.662080,0.938129,36.994394,3162.126707
165.54,93.662080,0.938129,36.994394,3162.126707
165.56,93.662080,0.938129,36.994394,3162.126707
165.58,93.662080,0.938129,36.994394,3162.126707
165.60,93.662080,0.938129,36.994394,3162.126707
165.62,93.662080,0.938129,36.994394,3162.126707
165.64,93.662080,0.938129,36.994394,3162.126707
165.66,93.662080,0.938129,36.994394,3162.126707
165.68,93.662080,0.938129,36.994394,3162.126707
165.70,93.662080,0.938129,36.994394,3162.126707
165.72,93.662080,0.938129,36.994394,3162.126707
165.74,94.046729,0.938129,36.780077,3153.746133
165.76,94.046729,0.938129,36.780077,3153.746133
165.78,94.046729,0.938129,36.780077,3153.746133
165.80,94.046729,0.938129,36.780077,3153.746133
165.82,94.046729,0.938103,36.780077,3153.746133
165.84,94.046729,0.938052,36.780077,3153.746133
165.86,94.046729,0.937992,36.780077,3153.746133
165.88,94.046729,0.937930,36.780077,3153.746133
165.90,94.046729,0.937873,36.780077,3153.746133
165.92,94.046729,0.937823,36.780077,3153.746133
165.94,94.046729,0.937780,36.780077,3153.746133
165.96,94.046729,0.937745,36.780077,3153.746133
165.98,94.046729,0.937715,36.780077,3153.746133
166.00,94.046729,0.937690,36.780077,3153.746133
166.02,94.046729,0.937670,36.780077,3153.746133
166.04,94.046729,0.937655,36.780077,3153.746133
166.06,94.046729,0.937651,36.780077,3153.746133
166.08,94.046729,0.937651,36.780077,3153.746133
166.10,94.046729,0.937651,36.780077,3153.746133
166.12,94.046729,0.937651,36.780077,3153.746133
166.14,94.046729,0.937651,36.780077,3153.746133
166.16,94.046729,0.937651,36.780077,3153.746133
166.18,94.046729,0.937651,36.780077,3153.746133
166.20,94.046729,0.937651,36.780077,3153.746133
166.22,94.046729,0.937651,36.780077,3153.746133
166.24,94.046729,0.937651,36.780077,3153.746133
166.26,94.046729,0.937651,36.780077,3153.746133
166.28,94.046729,0.937651,36.780077,3153.746133
166.30,94.046729,0.937651,36.780077,3153.746133
166.32,94.046729,0.937651,36.780077,3153.746133
166.34,94.046729,0.937651,36.780077,3153.746133
166.36,94.046729,0.937651,36.780077,3153.746133
166.38,94.440395,0.937651,36.559864,3146.735147
166.40,94.440395,0.937651,36.559864,3146.735147
166.42,94.440395,0.937651,36.559864,3146.735147
166.44,94.440395,0.937651,36.559864,3146.735147
166.46,94.440395,0.937632,36.559864,3146.735147
166.48,94.440395,0.937596,36.559864,3146.735147
166.50,94.440395,0.937553,36.559864,3146.735147
166.52,94.440395,0.937509,36.559864,3146.735147
